"";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel";"sequence"
"1";NA;"LOC";3194;"haar";1;146087,553886359;6;1
"2";NA;"LOC";3194;"haar";1;147981,185846377;6;2
"3";NA;"LOC";3194;"haar";1;149407,42022403;6;3
"4";NA;"LOC";3194;"haar";1;158786,484569689;6;4
"5";NA;"LOC";3194;"haar";1;159878,257439841;6;5
"6";NA;"LOC";3194;"haar";1;160524,553037845;6;6
"7";NA;"LOC";3194;"haar";1;163455,510645863;6;7
"8";NA;"LOC";3194;"haar";1;167164,285713187;6;8
"9";NA;"LOC";3194;"haar";1;168345,154037768;6;9
"10";NA;"LOC";3194;"haar";1;178729,724226274;6;10
"11";NA;"LOC";3194;"haar";1;194691,952704779;6;11
"12";NA;"LOC";3194;"haar";1;196183,948013083;6;12
"13";NA;"LOC";3194;"haar";1;201272,995517282;6;13
"14";NA;"LOC";3194;"haar";1;201923,533755974;6;14
"15";NA;"LOC";3194;"haar";1;201464,621454984;6;15
"16";NA;"LOC";3194;"haar";1;205034,803593195;6;16
"17";NA;"LOC";3194;"haar";1;187478,049323114;6;17
"18";NA;"LOC";3194;"haar";1;187670,382367597;6;18
"19";NA;"LOC";3194;"haar";1;187786,347879711;6;19
"20";NA;"LOC";3194;"haar";1;215763,734784138;6;20
"21";NA;"LOC";3194;"haar";1;489349,712386244;6;21
"22";NA;"LOC";3194;"haar";1;498108,644084802;6;22
"23";NA;"LOC";3194;"haar";1;479305,260559489;6;23
"24";NA;"LOC";3194;"haar";1;456264,893201307;6;24
"25";NA;"LOC";3194;"haar";1;456271,964269119;6;25
"26";NA;"LOC";3194;"haar";1;457458,48944795;6;26
"27";NA;"LOC";3194;"haar";1;457481,116864948;6;27
"28";NA;"LOC";3194;"haar";1;457503,744281946;6;28
"29";NA;"LOC";3194;"haar";1;457503,744281946;6;29
"30";NA;"LOC";3194;"haar";1;457503,744281946;6;30
"31";NA;"LOC";3194;"haar";1;457503,744281946;6;31
"32";NA;"LOC";3194;"haar";1;457503,744281946;6;32
"33";NA;"LOC";3194;"haar";1;457503,744281946;6;33
"34";NA;"LOC";3194;"haar";1;457503,744281946;6;34
"35";NA;"LOC";3194;"haar";1;498687,764538594;6;35
"36";NA;"LOC";3194;"haar";1;498848,277777923;6;36
"37";NA;"LOC";3194;"haar";1;498848,277777923;6;37
"38";NA;"LOC";3194;"haar";1;498848,277777923;6;38
"39";NA;"LOC";3194;"haar";1;498848,277777923;6;39
"40";NA;"LOC";3194;"haar";1;498848,277777923;6;40
"41";NA;"LOC";3194;"haar";1;498848,277777923;6;41
"42";NA;"LOC";3194;"haar";1;498848,277777923;6;42
"43";NA;"LOC";3194;"haar";1;498848,277777923;6;43
"44";NA;"LOC";3194;"haar";1;495099,904730853;6;44
"45";NA;"LOC";3194;"haar";1;491351,531683783;6;45
"46";NA;"LOC";3194;"haar";1;491351,531683783;6;46
"47";NA;"LOC";3194;"haar";1;491351,531683783;6;47
"48";NA;"LOC";3194;"haar";1;491351,531683783;6;48
"49";NA;"LOC";3194;"haar";1;491351,531683783;6;49
"50";NA;"LOC";3194;"haar";1;491351,531683783;6;50
"51";NA;"LOC";3194;"haar";1;491351,531683783;6;51
"52";NA;"LOC";3194;"haar";2;210285,5;5;1
"53";NA;"LOC";3194;"haar";2;225330;5;2
"54";NA;"LOC";3194;"haar";2;229088,5;5;3
"55";NA;"LOC";3194;"haar";2;237241;5;4
"56";NA;"LOC";3194;"haar";2;264049;5;5
"57";NA;"LOC";3194;"haar";2;281044,5;5;6
"58";NA;"LOC";3194;"haar";2;285238,5;5;7
"59";NA;"LOC";3194;"haar";2;277548,5;5;8
"60";NA;"LOC";3194;"haar";2;265488;5;9
"61";NA;"LOC";3194;"haar";2;498590,5;5;10
"62";NA;"LOC";3194;"haar";2;691136;5;11
