"";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel";"sequence"
"1";NA;"LOC";1984;"haar";1;73693,2545216996;6;1
"2";NA;"LOC";1984;"haar";1;73774,571801536;6;2
"3";NA;"LOC";1984;"haar";1;73788,0068303786;6;3
"4";NA;"LOC";1984;"haar";1;73794,3707914093;6;4
"5";NA;"LOC";1984;"haar";1;73841,0398389676;6;5
"6";NA;"LOC";1984;"haar";1;73881,3449254952;6;6
"7";NA;"LOC";1984;"haar";1;73688,3047742313;6;7
"8";NA;"LOC";1984;"haar";1;73500,2143704357;6;8
"9";NA;"LOC";1984;"haar";1;73516,477826403;6;9
"10";NA;"LOC";1984;"haar";1;73527,7915349019;6;10
"11";NA;"LOC";1984;"haar";1;73955,5911375198;6;11
"12";NA;"LOC";1984;"haar";1;46303,4733524387;6;12
"13";NA;"LOC";1984;"haar";1;46541,7683376986;6;13
"14";NA;"LOC";1984;"haar";1;46797,7409924881;6;14
"15";NA;"LOC";1984;"haar";1;46898,1501554166;6;15
"16";NA;"LOC";1984;"haar";1;46898,1501554166;6;16
"17";NA;"LOC";1984;"haar";1;46902,3927961037;6;17
"18";NA;"LOC";1984;"haar";1;46748,243517805;6;18
"19";NA;"LOC";1984;"haar";1;46751,0719449298;6;19
"20";NA;"LOC";1984;"haar";1;47878,2001541411;6;20
"21";NA;"LOC";1984;"haar";1;47912,1412796381;6;21
"22";NA;"LOC";1984;"haar";1;47946,082405135;6;22
"23";NA;"LOC";1984;"haar";1;47947,4966186974;6;23
"24";NA;"LOC";1984;"haar";1;47992,0443459122;6;24
"25";NA;"LOC";1984;"haar";1;47987,0945984439;6;25
"26";NA;"LOC";1984;"haar";1;48029,5210053151;6;26
"27";NA;"LOC";1984;"haar";1;48110,8382851515;6;27
"28";NA;"LOC";1984;"haar";1;48250,1383210452;6;28
"29";NA;"LOC";1984;"haar";1;48322,2632127263;6;29
"30";NA;"LOC";1984;"haar";1;48284,7865533234;6;30
"31";NA;"LOC";1984;"haar";1;48262,8662431066;6;31
"32";NA;"LOC";1984;"haar";1;48274,1799516056;6;32
"33";NA;"LOC";1984;"haar";1;48274,1799516056;6;33
"34";NA;"LOC";1984;"haar";1;48274,1799516056;6;34
"35";NA;"LOC";1984;"haar";1;48291,1505143541;6;35
"36";NA;"LOC";1984;"haar";1;48279,8368058551;6;36
"37";NA;"LOC";1984;"haar";1;48291,1505143541;6;37
"38";NA;"LOC";1984;"haar";1;48291,1505143541;6;38
"39";NA;"LOC";1984;"haar";1;48299,6357957283;6;39
"40";NA;"LOC";1984;"haar";1;48293,9789414788;6;40
"41";NA;"LOC";1984;"haar";1;48305,2926499778;6;41
"42";NA;"LOC";1984;"haar";1;48305,2926499778;6;42
"43";NA;"LOC";1984;"haar";1;48305,2926499778;6;43
"44";NA;"LOC";1984;"haar";1;48370,346473847;6;44
"45";NA;"LOC";1984;"haar";1;46640,7632870647;6;45
"46";NA;"LOC";1984;"haar";1;46642,177500627;6;46
"47";NA;"LOC";1984;"haar";1;46642,177500627;6;47
"48";NA;"LOC";1984;"haar";1;46642,177500627;6;48
"49";NA;"LOC";1984;"haar";1;46641,4703938459;6;49
"50";NA;"LOC";1984;"haar";1;46640,7632870647;6;50
"51";NA;"LOC";1984;"haar";1;46640,7632870647;6;51
"52";NA;"LOC";1984;"haar";1;46640,7632870647;6;52
"53";NA;"LOC";1984;"haar";2;104275,5;5;1
"54";NA;"LOC";1984;"haar";2;104356,5;5;2
"55";NA;"LOC";1984;"haar";2;104455,5;5;3
"56";NA;"LOC";1984;"haar";2;104078;5;4
"57";NA;"LOC";1984;"haar";2;103976;5;5
"58";NA;"LOC";1984;"haar";2;85036;5;6
"59";NA;"LOC";1984;"haar";2;66001;5;7
"60";NA;"LOC";1984;"haar";2;66324;5;8
"61";NA;"LOC";1984;"haar";2;66221;5;9
"62";NA;"LOC";1984;"haar";2;66913;5;10
"63";NA;"LOC";1984;"haar";2;67782;5;11
"64";NA;"LOC";1984;"haar";2;67839,5;5;12
"65";NA;"LOC";1984;"haar";2;67894;5;13
"66";NA;"LOC";1984;"haar";2;68137,5;5;14
"67";NA;"LOC";1984;"haar";2;68311,5;5;15
"68";NA;"LOC";1984;"haar";2;68262;5;16
"69";NA;"LOC";1984;"haar";2;68270;5;17
"70";NA;"LOC";1984;"haar";2;68286;5;18
"71";NA;"LOC";1984;"haar";2;68294;5;19
"72";NA;"LOC";1984;"haar";2;68302;5;20
"73";NA;"LOC";1984;"haar";2;68314;5;21
"74";NA;"LOC";1984;"haar";2;68360;5;22
"75";NA;"LOC";1984;"haar";2;65961;5;23
"76";NA;"LOC";1984;"haar";2;65962;5;24
"77";NA;"LOC";1984;"haar";2;65960,5;5;25
"78";NA;"LOC";1984;"haar";2;65960;5;26
"79";NA;"LOC";1984;"haar";3;147525,101972512;4;1
"80";NA;"LOC";1984;"haar";3;147455,451954565;4;2
"81";NA;"LOC";1984;"haar";3;133651,666925632;4;3
"82";NA;"LOC";1984;"haar";3;93567,9048205099;4;4
"83";NA;"LOC";1984;"haar";3;94139,9542064898;4;5
"84";NA;"LOC";1984;"haar";3;95898,8823246913;4;6
"85";NA;"LOC";1984;"haar";3;96188,7961049778;4;7
"86";NA;"LOC";1984;"haar";3;96572,0479803809;4;8
"87";NA;"LOC";1984;"haar";3;96559,6736117102;4;9
"88";NA;"LOC";1984;"haar";3;96587,9578829576;4;10
"89";NA;"LOC";1984;"haar";3;96643,1122118902;4;11
"90";NA;"LOC";1984;"haar";3;93283,6478944729;4;12
"91";NA;"LOC";1984;"haar";3;93281,8801275199;4;13
