"";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel";"sequence"
"1";NA;"LOC";117;"haar";1;5567,05168828169;6;1
"2";NA;"LOC";117;"haar";1;3810,59844381431;6;2
"3";NA;"LOC";117;"haar";1;7086,62416105159;6;3
"4";NA;"LOC";117;"haar";1;1170,26172286374;6;4
"5";NA;"LOC";117;"haar";1;271,529003975636;6;5
"6";NA;"LOC";117;"haar";1;10698,5255993525;6;6
"7";NA;"LOC";117;"haar";1;9791,30759909013;6;7
"8";NA;"LOC";117;"haar";1;-8896,11041410797;6;8
"9";NA;"LOC";117;"haar";1;21037,8409538621;6;9
"10";NA;"LOC";117;"haar";1;36103,4580338227;6;10
"11";NA;"LOC";117;"haar";1;9580,58977829653;6;11
"12";NA;"LOC";117;"haar";1;6066,26907579938;6;12
"13";NA;"LOC";117;"haar";1;17787,2710807476;6;13
"14";NA;"LOC";117;"haar";1;30668,6353136229;6;14
"15";NA;"LOC";117;"haar";1;18084,9630356271;6;15
"16";NA;"LOC";117;"haar";1;6150,41478276055;6;16
"17";NA;"LOC";117;"haar";1;3351,68614282424;6;17
"18";NA;"LOC";117;"haar";1;11986,1670478932;6;18
"19";NA;"LOC";117;"haar";1;7600,69079097419;6;19
"20";NA;"LOC";117;"haar";1;10581,1458736756;6;20
"21";NA;"LOC";117;"haar";1;14505,5885092608;6;21
"22";NA;"LOC";117;"haar";1;-72252,8780084226;6;22
"23";NA;"LOC";117;"haar";1;11588,0659300851;6;23
"24";NA;"LOC";117;"haar";1;9367,0435303782;6;24
"25";NA;"LOC";117;"haar";1;3532,70547880797;6;25
"26";NA;"LOC";117;"haar";1;2580,93975133094;6;26
"27";NA;"LOC";117;"haar";1;7264,10796312941;6;27
"28";NA;"LOC";117;"haar";1;2150,31172158831;6;28
"29";NA;"LOC";117;"haar";1;1685,03545956756;6;29
"30";NA;"LOC";117;"haar";1;-1863,93347520771;6;30
"31";NA;"LOC";117;"haar";1;1603,71817973111;6;31
"32";NA;"LOC";117;"haar";1;2083,13657737558;6;32
"33";NA;"LOC";117;"haar";1;-1,41421356238425;6;33
"34";NA;"LOC";117;"haar";1;335,168614282389;6;34
"35";NA;"LOC";117;"haar";1;12,0208152801497;6;35
"36";NA;"LOC";117;"haar";1;0;6;36
"37";NA;"LOC";117;"haar";1;71,4177848998806;6;37
"38";NA;"LOC";117;"haar";1;24,0416305603576;6;38
"39";NA;"LOC";117;"haar";1;216,374675043044;6;39
"40";NA;"LOC";117;"haar";1;-276,478751443909;6;40
"41";NA;"LOC";117;"haar";1;15,5563491861103;6;41
"42";NA;"LOC";117;"haar";2;27231,5;5;1
"43";NA;"LOC";117;"haar";2;5363,5;5;2
"44";NA;"LOC";117;"haar";2;36656,5;5;3
"45";NA;"LOC";117;"haar";2;71131,4999999999;5;4
"46";NA;"LOC";117;"haar";2;116833,5;5;5
"47";NA;"LOC";117;"haar";2;-757;5;6
"48";NA;"LOC";117;"haar";2;57109;5;7
"49";NA;"LOC";117;"haar";2;1602,99999999977;5;8
"50";NA;"LOC";117;"haar";2;29461;5;9
"51";NA;"LOC";117;"haar";2;40883;5;10
"52";NA;"LOC";117;"haar";2;-263792,5;5;11
"53";NA;"LOC";117;"haar";2;17689,4999999999;5;12
"54";NA;"LOC";117;"haar";2;7659,5;5;13
"55";NA;"LOC";117;"haar";2;4474;5;14
"56";NA;"LOC";117;"haar";2;1774;5;15
"57";NA;"LOC";117;"haar";2;2662;5;16
"58";NA;"LOC";117;"haar";2;246,5;5;17
"59";NA;"LOC";117;"haar";2;3975,5;5;18
"60";NA;"LOC";117;"haar";2;149;5;19
"61";NA;"LOC";117;"haar";2;-189,5;5;20
"62";NA;"LOC";117;"haar";3;38115,8839330796;4;1
"63";NA;"LOC";117;"haar";3;190736,397370822;4;2
"64";NA;"LOC";117;"haar";3;174399,755851678;4;3
"65";NA;"LOC";117;"haar";3;88584,9233334882;4;4
"66";NA;"LOC";117;"haar";3;81373,1412721667;4;5
"67";NA;"LOC";117;"haar";3;-146283,422464748;4;6
"68";NA;"LOC";117;"haar";3;38115,5303796891;4;7
"69";NA;"LOC";117;"haar";3;5852,01572109992;4;8
"70";NA;"LOC";117;"haar";3;2997,42564544978;4;9
"71";NA;"LOC";117;"haar";3;1343,85643764504;4;10
"72";NA;"LOC";117;"haar";4;281165;3;1
"73";NA;"LOC";117;"haar";4;328609,25;3;2
"74";NA;"LOC";117;"haar";4;-341647;3;3
"75";NA;"LOC";117;"haar";4;38560,75;3;4
"76";NA;"LOC";117;"haar";4;34231,2499999998;3;5
